#UF;MUNICIPIO;NOME_FANTASIA;NOME_RAZAO_SOCIAL;NU_CNPJ;CNES;DT_CADASTRO_PJ;CATEGORIA;SUB_CATEGORIA;NU_CNPJ_MANTENEDORA;TP_CLASSIFICACAO
SP;SÃO PAULO;DAVITA;CENTRO DE NEFROLOGIA E DIALISE FRESENIUS MEDICAL CARE MORUMBI LTDA.;00708036000124;2048116;05/11/2010 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;DAVITA;DAVITA SERVICOS DE NEFROLOGIA LAPA LTDA.;;2039559;02/06/2024 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;00649428000160;Hospital
SP;SÃO PAULO;DAVITA;UDT UNIDADE DE DIALISE E TRANSPLANTE LTDA;07355329000114;7186673;03/20/2017 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;DAVITA;NEPHRON ASSISTENCIA NEFROLOGICA LTDA;57810459000178;2032228;04/25/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;DAVITA SERVIÇOS DE CIRURGIA VASCULAR;DAVITA SERVIÇOS DE CIRURGIA VASCULAR;;7561709;04/19/2021 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;23097104000919;Hospital
SP;SÃO PAULO;DAY HOSPITAL;DAY HOSPITAL DE ERMELINO MATARAZZO LTDA;67133637000127;2078627;08/19/2019 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;DK - DL 1 - DK SP - 0171-41;INSTITUTO HERMES PARDINI SA;19378769017141;;11/24/2021 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;19378769000176;Empresa privada
SP;SÃO PAULO;Davita João Dias;Davita Brasil Participações e Serviços de Gestão LTda;23097104000595;5550637;05/07/2019 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;Davita PERDIZES;Davita Brasil Participações e Servicos e Gestão LTDA;;2048302;05/02/2025 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;23097104000757;Hospital
SP;SÃO PAULO;Davita Penha;Davita Brasil Participações e Serviços de Gestão Ltda;;2091615;05/09/2019 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;23097104000676;Hospital
SP;SÃO PAULO;Davita jardim Itapecerica ;Davita Brasil ParticipaÃ¿Â§Ã¿Âµes e serviÃ¿Â§os de Nefrologia LTDA ;23097104001729;6128076;09/27/2023 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;Dr. Claudio Lottenberg e Associados;Lotten Eyes Oftalmologia Clinica e Cirurgica Ltda.;;6389716;09/14/2016 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;60910411000146;Hospital
SP;SÃO PAULO;EN - Esporte e Nutro Medicina do Esporte;EN SAUDE LTDA;55948687000183;4848470;08/25/2026 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;ENESP UNIDADE JABAQUARA;ENESP EQUIPE NEFROLOGICA DE SÃO PAULO;;2071282;01/31/2025 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;45181930000127;Hospital
SP;SÃO PAULO;ENESP UNIDADE LIMÃO;NEFROCOR E URO SERVIÇOS MÉDICOS LTDA;73853079000177;2048108;01/29/2025 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;ENESP UNIDADE LIMÃO;NEFROCOR E URO SERVIÇOS MÉDICOS LTDA;;2048108;01/29/2025 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;73853079000177;Hospital
SP;SÃO PAULO;EYE CLINIC;Lotten Eyes Oftalmologia Clinica e Cirurgica Ltda;60910411000146;6389716;09/14/2016 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;Engravida;Engravida Cliníca de Reprodução Humana Ltda;09394189000119;;05/28/2010 00:00:00.000000;Banco de células e Tecidos Germinativos;Núcleo de Segurança do Paciente;;Empresa privada
SP;SÃO PAULO;FAJ;FUNDACAO ADIB JATENE;53725560000170;2088495 ;03/06/2003 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Instituição
SP;SÃO PAULO;FEMME - LABORATORIO DA MULHER;GIP MEDICINA DIAGNOSTICA S.A;43721026000131;;09/25/2007 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Empresa privada
SP;SÃO PAULO;FIDI;FUNDAÇÃO INSTITUTO DE PESQUISA E ESTUDO DE DIAGNÓSTICO POR IMAGEM - FIDI;55401178000136;3145972;05/20/2008 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;FLEURY MEDICINA E SAUDE;FLEURY S/A;60840055000131;;07/22/2004 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Instituição
SP;SÃO PAULO;Filial;Carvalho e Dantas - Medicina e Saúde Ocupacional Ltda.;00463049000261;;10/19/2022 00:00:00.000000;Ambulatorio;Núcleo de Segurança do Paciente;00463049000180;Instituição
SP;SÃO PAULO;Filial Interlagos;Davita Serviço de Nefrologia Jardim das Imbuias;;6207693;05/07/2019 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;97479646000135;Hospital
SP;SÃO PAULO;GASTROCLÍNICA;FUNDAÇÃO INSTITUTO DE MOLESTIAS DO APARELHO DIGESTIVO E DA NUTRICAO;;2089610;04/29/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;61062212000198;Hospital
SP;SÃO PAULO;GSH CORP (AT. VILA NOVA STAR II);GSH CORP (AT. VILA NOVA STAR II);08397078014820;4992873;02/21/2025 00:00:00.000000;Servico de Hemoterapia;Núcleo de Segurança do Paciente;;Instituição
SP;SÃO PAULO;H MIL A SP;HOSPITAL MILITAR DE ÁREA DE SÃO PAULO;09591608000293;;11/24/2010 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;H9J ALPHAVILLE;IMPAR SERVICOS HOSPITALARES S A;60884855003250;3320316;12/14/2022 00:00:00.000000;Ambulatorio;Núcleo de Segurança do Paciente;;
SP;SÃO PAULO;HCLOE OFTALMOLOGIA;HCLOE HOSPITAL DE OLHOS LTDA;61367520000121;;02/11/2019 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Empresa privada
SP;SÃO PAULO;HFASP;Núcleo do Hospital de Força Aérea de São Paulo;;2078600;07/21/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;00394429010688;Hospital
SP;SÃO PAULO;HMASP;HOSPITAL MILITAR DE ÁREA DE SÃO PAULO;;2078007;10/19/2020 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;09591608000293;Hospital
SP;SÃO PAULO;HOSP EST DO GRAJAU PROF LIBERATO JOHN ALPHONSE DI ;SECRETARIA DE ESTADO DA SAUDE ;46374500014225;2077671;10/30/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL 9 DE JULHO;IMPAR SERVIÇOS HOSPITALARES S.A;60884855000316;2079089;09/11/2008 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL ABC - UNIDADE MATERNO INFANTIL;HOSPITAL ALVORADA TAGUATINGA LTDA;08100676000320;;01/09/2012 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;08100676000169;Hospital
SP;SÃO PAULO;HOSPITAL ADVENTISTA DE SAO PAULO;INSTITUIÇAO PAULISTA ADVENTISTA DE EDUC E ASS SOCIAL;43586122000971;3166597;02/13/2009 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL ALBERT EINSTEIN;SOCIEDADE BENEFICENTE ISRAELITA BRASILEIRA HOSPITAL ALBERT EINSTEIN;60765823000130;2058391;03/06/2003 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL ALEMÃO OSWALDO CRUZ;HOSPITAL ALEMAO OSWALDO CRUZ;60726502000126;2076950;03/06/2003 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL AMPARO MATERNAL;ASSOCIAÇÃO CONGREGAÇÃO DE SANTA CATARINA;60922168004335;2077388;07/14/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL AUXILIAR DE COTOXO;HOSPITAL DAS CLÍNICAS F.M.U.S.P.;;2078015;06/01/2011 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;60448040000122;Hospital
SP;SÃO PAULO;HOSPITAL AVICCENA;HOSPITAL AVICCENA S/A;72775745000133;2078481;07/02/2013 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL BDW SP;HOSPITAL BDW SP LTDA;;2879441;04/29/2022 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;37232310000141;Hospital
SP;SÃO PAULO;HOSPITAL BRIGADEIRO;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;46374500011471;;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL CARLOS FERNANDO MALZONI;SOCIEDADE MATONENSE DE BENEMERENCIA;52314861000148;2090961;06/24/2005 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL CENTRAL LESTE;Hospital Pronto Socorro Com. Vila Iolanda;53636015000107;2091801;11/06/2013 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL DA CRIANCA;REDE D OR SAO LUIZ S.A.;06047087005017;2080168;05/06/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL DAS CLINICAS DA FMUSP;HOSPITAL DAS CLINICAS DA FACULDADE DE MEDICINA DA USP;60448040000122;2078015;08/24/2004 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL DE OLHOS DE SAO PAULO - UNIDADE SUL PRIME;UNIDADE OFTALMOLOGICA DE SANTANA LTDA;43022466000362;7182333;12/18/2023 00:00:00.000000;Ambulatorio;Núcleo de Segurança do Paciente;;
SP;SÃO PAULO;HOSPITAL DE OLHOS PAULISTA;CERPO CENTRO DE RECUPERAÇÃO DE PATOLOGIA OCULARES LTDA;17133353000162;3160548;01/26/2018 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL DIA SANTO AMARO;INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE;;9950931;01/02/2024 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;11344038002060;Hospital
SP;SÃO PAULO;HOSPITAL DO CORACAO;ASSOCIACAO BENEFICENTE SIRIA;60453024000390;2081288;03/30/2010 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL DO RIM;Fundação Oswaldo Ramos;52803319000159;;07/01/2003 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL DO SERVIDOR PÚBLICO MUNICIPAL;PREFEITURA DO MUNICIPIO DE SAO PAULO;46854998000192;2752077 ;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL DO SERVIDOR PÚBLICO MUNICIPAL;PREFEITURA DO MUNICIPIO DE SAO PAULO;46854998000192;2752077 ;03/02/2006 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL E MATERNIDADE INTERLAGOS;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;46374500013091;2065665;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;46374500011714;2077701;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL E MATERNIDADE METROPOLITANO;AMICO SAUDE LTDA - Hospital Metropolitano;51722957012512;2078082;08/20/2013 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL E MATERNIDADE SANTA MARIA;CRUZ AZUL DE SÃO PAULO;62106505000192;2088589;12/01/2011 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL E MATERNIDADE SÃO LUIZ ITAIM;REDE DOR SÃO LUIZ UNIDADE ITAIM;;2688611;08/26/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;06047087000210;Hospital
SP;SÃO PAULO;HOSPITAL E MATERNIDADE SÃO MIGUEL;HOSPITAL E MATERNIDADE SÃO MIGUEL;;2078619;11/17/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;60458262000126;Hospital
SP;SÃO PAULO;HOSPITAL E MATERNIDADE VIDA;HOSPITAL E MATERNIDADE VIDA;;3045625;05/06/2022 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;96534300000120;Hospital
SP;SÃO PAULO;HOSPITAL ESTADUAL COVID 19 BARRADAS;SECRETARIA DE ESTADO DA SAÚDE;;0127876;07/08/2021 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;46374500000194;Instituição
SP;SÃO PAULO;HOSPITAL ESTADUAL DE VILA ALPINA;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;46374500014578;2077426;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL ESTADUAL DE VILA ALPINA (SECONCI-OSS);SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO - SECONCI-SP;61687356000300;2077426;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL ESTADUAL DE VILA ALPINA (SECONCI-OSS);SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO - SECONCI-SP;61687356000300;2077426;03/02/2006 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL ESTAUDUAL METROPOLITANO SANTA CECÍLIA;FUNDAÇÃO DO ABC;57571275003460;0694622;09/03/2021 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL GERAL DE GUAIANASES;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES;;2079240;07/06/2022 00:00:00.000000;Secretaria Estadual de Saúde;Núcleo de Segurança do Paciente;46374500000194;Instituição
SP;SÃO PAULO;HOSPITAL GERAL DE SÃO MATEUS DR. MANOEL BIFULCO;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;46374500011048;2077493;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL GERAL DE TAIPAS;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;46374500011129;2082225;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL GERAL DE VILA NOVA CACHOEIRINHA;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;46374500010823;2688573;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL GERAL DE VILA PENTEADO - DR. JOSÉ PANGELLA;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;46374500011390;2091755;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL GRAACC-INSTITUTO DE ONCOLOGIA PEDIATRICA (IOP);GRUPO DE APOIO A CRIANCA E AO ADOLESCENTE COM CANCER;67185694000150;2089696;09/22/2004 00:00:00.000000;Estabelecimento de Assistência a Saúde;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL IGESP;IGESP SA CENTRO MÉD E CIRURG INST DE GAST DE SP;61442190000191;2084333;07/08/2009 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL INFANTIL DARCY VARGAS UGA III;SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO;46374500011803;2071371 ;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL INFANTIL SABARA;FUNDACAO JOSE LUIZ EGYDIO SETUBAL;61213674000240;6614426;04/14/2011 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL LEFORTE - LIBERDADE;HOSPITAL LEFORTE LIBERDADE S.A;21371777000132;2077507;03/24/2016 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL LUZ VILA MARIANA;AMICO SAUDE LTDA - HOSPITAL DA LUZ;51722957000506;3367371;09/02/2013 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;51722957000182;Hospital
SP;SÃO PAULO;HOSPITAL MUNICIPAL DO CAMPO LIMPO;HOSP MUN CAMPO LIMPO FERNANDO MAURO P DA ROCHA;46392148003054;2786680;04/13/2010 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL MUNICIPAL DR. ARTHUR RIBEIRO SABOYA;PREFEITURA DO MUNICIPIO DE SAO PAULO;46392148001353;2081970;03/02/2006 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL MUNICIPAL DR. BENEDICTO MONTENEGRO;PREFEITURA DO MUNICIPIO DE SAO PAULO;46392148002830;2084139;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL MUNICIPAL DR. CARMINO CARICCHIO;SECRETARIA MUNICIPAL DA SAUDE;46392148003216;2080346;04/14/2008 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL MUNICIPAL GUARAPIRANGA;INSTITUTO NACIONAL DE TECNOLOGIA E SAÚDE;11344038001765;0161438;04/04/2023 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL MUNICIPAL MATERNIDADE PROFESSOR MARIO DEG;PREFEITURA DO MUNICÍPIO DE SÃO PAULO;46392148002910;2075717;10/02/2019 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL MUNICIPAL PROFESSOR DR WALDOMIRO DE PAULA;PREFEITURA DO MUNICIPIO DE SAO PAULO;46392148002759;2077639;03/02/2006 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL NIPO BRASILEIRO;Beneficência Nipo-Brasileira de São Paulo;60992427000650;2089777;05/28/2003 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;60992427000145;Hospital
SP;SÃO PAULO;HOSPITAL OITO DE MAIO;HOSPITAL OITO DE MAIO;;2089564;04/15/2021 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;58404005000160;Hospital
SP;SÃO PAULO;HOSPITAL PIRITUBA;HOSPITAL MUNICIPAL DR JOSE SOARES HUNGRIA;;2077450;04/09/2025 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;46392148001272;Hospital
SP;SÃO PAULO;HOSPITAL SACRECOEUR;INTERMÉDICA SISTEMA DE SAÚDE S/A;44649812020406;6859852;04/09/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SAGRADA FAMÍLIA;HOSPITAL SAGRADA FAMÍLIA LTDA;28820713000110;9490604;07/11/2019 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SAMARITANO DE SÃO PAULO;SOCIEDADE HOSPITAL SAMARITANO;60544244000167;2080818;07/14/2004 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SAMARITANO PAULISTA;HOSPITAL ALVORADA TAGUATINGA LTDA - HSP;08100676002455;9684948;02/26/2019 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SAN GENNARO;HOSPITAL SAN GENNARO S/S LTDA;;5040787;09/25/2019 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;56813082000148;Hospital
SP;SÃO PAULO;HOSPITAL SANCTA MAGGIORE ALTO DA MOOCA;PREVENT SENIOR 3 P OPERADORA DE SAUDE LTDA;00461479003006;7174691;09/23/2013 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;00461479000163;Hospital
SP;SÃO PAULO;HOSPITAL SANCTA MAGGIORE DUBAI;PREVENT SENIOR 30 P OPERADORA DE SAUDE LTDA;00461479009462;0263192;09/18/2020 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SANCTA MAGGIORE ITAIM;PREVENT SENIOR 6 P OPERADORA DE SAÚDE LTDA;00461479001992;7174705;07/05/2013 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;00461479000163;Hospital
SP;SÃO PAULO;HOSPITAL SANCTA MAGGIORE PARAISO;PREVENT SENIOR 1 P OPERADORA DE SAUDE LTDA;00461479001054;7174721;09/23/2013 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;00461479000163;Hospital
SP;SÃO PAULO;HOSPITAL SANCTAMAGGIORE MOOCA;PREVENT SENIOR 4  P OPERADORA DE SAUDE LTDA;00461479003189;7174713;09/23/2013 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;00461479000163;Hospital
SP;SÃO PAULO;HOSPITAL SANTA CATARINA;associacao congregacao de santa catarina;60922168000771;2688603;07/27/2004 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SANTA CATARINA;associacao congregacao de santa catarina;60922168000771;2688603;07/27/2004 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SANTA CECILIA;INTERMÉDICA SISTEMA DE SAÚDE S/A;44649812005520;2082543;02/20/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SANTA MARCELINA;CASA DE SAUDE SANTA MARCELINA;60742616000160;2077477;07/15/2004 00:00:00.000000;Hospital Sentinela;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SANTA PAULA S/A;HOSPITAL SANTA PAULA S/A;60777901000116;2089580;08/13/2001 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SANTA RITA;CASA DE SAUDE SANTA RITA S/A;60882289000141;2082535;02/03/2012 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SAO CAMILO - IPIRANGA;SOCIEDADE BENEFICENTE SAO CAMILO;60975737005110;3027600;07/17/2008 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SAO CAMILO - POMPEIA;Sociedade Beneficente São Camilo;60975737000232;2020890;03/19/2009 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SAO CAMILO - SANTANA;SOCIEDADE BENEFICENTE SÃO CAMILO;60975737001204;3039420;05/11/2007 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SAO LUIZ JABAQUARA;Rede D;06047087003820;2089599;06/08/2015 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SÃO BERNARDO;HOSPITAL ALVORADA TAGUATINGA LTDA - HSB;08100676000401;2083248;01/09/2012 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL SÃO JOSÉ DO ABC;HOSPITAL E MATERNIDADE SÃO JOSÉ DO ABC LTDA;;2081881;09/15/2018 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;43356955000199;Hospital
SP;SÃO PAULO;HOSPITAL SÃO RAFAEL;CENTRO MEDICO ESPECIALIZADO SC LTDA;50958990000143;2089483;12/09/2011 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL VIDAS ALTA COMPLEXIDADE;HOSPITAL E MATERNIDADE VIDA;;0701394;08/24/2022 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;96534300000120;Hospital
SP;SÃO PAULO;HOSPITAL VILA NOVA STAR;onco star sp oncologia ltda;28290788000137;9735372;02/22/2018 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL VILA NOVA STAR II;ONCO STAR SP ONCOLOGIA LTDA;28290788001290;4722337;06/12/2024 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HOSPITAL VILLA-LOBOS;REDE DOR SAO LUIZ S.A;06047087007737;5590450;07/02/2014 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HSANP - HOSPITAL;Associaçao Hospitalar Santana;15186359000172;3027805;10/30/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HSM PARIS;PREVENT SENIOR 41PRIVATE OPERADORA DE SAÚDE LTDA;00461479006013;0955736;04/05/2022 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HSM PINHEIROS;PREVENT SENIOR 7 P OPERADORA DE SAÚDE LTDA;00461479004150;7357079;09/19/2017 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HSM RUSSIA;PREVENT SENIOR 31 P OPERADORA DE SAUDE LTDA;00461479009977;0393290;12/14/2020 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Hospital
SP;SÃO PAULO;HUMANA MAGNA;REDE HUMANA MAGNA DE SAUDE LTDA;27046217000199;9392645;07/23/2018 00:00:00.000000;Hospital;Núcleo de Segurança do Paciente;;Instituição
SP;SÃO PAULO;Hemomed;Hemomed Serviços de Hemoterapia Ltda;03170444000163;5915708;01/24/2012 00:00:00.000000;Servico de Hemoterapia;Núcleo de Segurança do Paciente;;Instituição
